ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,VEHICLE_TYPE,MSRP,VEHICLE_BRAND,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME
10339,50,74000,9,3700000,11/23/2004 0:00,Shipped,4,11,2004,Light,72000,Dodge,"Tokyo Shipping, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
10350,29,75000,12,2175000,12/2/2004 0:00,Shipped,4,12,2004,Light,72000,Dodge,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10373,41,70000,16,2870000,1/31/2005 0:00,Shipped,1,1,2005,Light,72000,Dodge,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
10386,37,10000,10,370000,3/1/2005 0:00,Resolved,1,3,2005,Light,72000,Dodge,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10397,22,66000,4,1452000,3/28/2005 0:00,Shipped,1,3,2005,Light,72000,Dodge,Alpha Shipping,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette
10414,31,75000,4,2325000,5/6/2005 0:00,On Hold,2,5,2005,Light,72000,Dodge,Transports4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
10103,42,10000,6,420000,1/29/2003 0:00,Shipped,1,1,2003,Utility,10100,Dodge,Baane Logistics Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
10114,42,10000,10,420000,4/1/2003 0:00,Shipped,2,4,2003,Utility,10100,Dodge,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
10126,45,10000,6,450000,5/28/2003 0:00,Shipped,2,5,2003,Utility,10100,Dodge,"Corrida Auto Logistics, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart�n
10140,36,10000,6,360000,7/24/2003 0:00,Shipped,3,7,2003,Utility,10100,Dodge,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri
10150,20,10000,3,200000,9/19/2003 0:00,Shipped,3,9,2003,Utility,10100,Dodge,"Dragon Shipping, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
10164,39,81000,4,3159000,10/21/2003 0:00,Resolved,4,10,2003,Utility,10100,Dodge,Logistics Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland
10175,42,85000,11,3570000,11/6/2003 0:00,Shipped,4,11,2003,Utility,10100,Dodge,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
10183,23,86000,3,1978000,11/13/2003 0:00,Shipped,4,11,2003,Utility,10100,Dodge,"Classic Transport Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca
10194,26,89000,6,2314000,11/25/2003 0:00,Shipped,4,11,2003,Utility,10100,Dodge,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
10206,33,10000,1,330000,12/5/2003 0:00,Shipped,4,12,2003,Utility,10100,Dodge,Canadian Transport Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi
10217,31,88000,6,2728000,2/4/2004 0:00,Shipped,1,2,2004,Utility,10100,Dodge,Handji Transports& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,069045,Singapore,APAC,Victorino,Wendy
10229,50,10000,11,500000,3/11/2004 0:00,Shipped,1,3,2004,Utility,10100,Dodge,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10245,44,10000,4,440000,5/4/2004 0:00,Shipped,2,5,2004,Utility,10100,Dodge,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie
10258,45,80000,1,3600000,6/15/2004 0:00,Shipped,2,6,2004,Utility,10100,Dodge,"Tokyo Shipping, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
10270,46,88000,4,4048000,7/19/2004 0:00,Shipped,3,7,2004,Utility,10100,Dodge,Shipping And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10281,27,85000,11,2295000,8/19/2004 0:00,Shipped,3,8,2004,Utility,10100,Dodge,Transport Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung
10291,28,10000,6,280000,9/8/2004 0:00,Shipped,3,9,2004,Utility,10100,Dodge,Scandinavian Transport Ideas,0695-34 6555,?kergatan 24,,Br�cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10304,40,10000,1,400000,10/11/2004 0:00,Shipped,4,10,2004,Utility,10100,Dodge,Auto Associ?s & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel
10313,30,99000,9,2970000,10/22/2004 0:00,Shipped,4,10,2004,Utility,10100,Dodge,Canadian Transport Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi
10324,34,10000,5,340000,11/5/2004 0:00,Shipped,4,11,2004,Utility,10100,Dodge,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael
10336,46,10000,2,460000,11/20/2004 0:00,Shipped,4,11,2004,Utility,10100,Dodge,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
10348,32,82000,7,2624000,11/1/2004 0:00,Shipped,4,11,2004,Utility,10100,Dodge,"Corrida Auto Logistics, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart�n
10358,27,10000,3,270000,12/10/2004 0:00,Shipped,4,12,2004,Utility,10100,Dodge,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10371,34,10000,3,340000,1/23/2005 0:00,Shipped,1,1,2005,Utility,10100,Dodge,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10382,34,54000,9,1836000,2/17/2005 0:00,Shipped,1,2,2005,Utility,10100,Dodge,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10411,34,10000,4,340000,5/1/2005 0:00,Shipped,2,5,2005,Utility,10100,Dodge,Qu?bec Home Shipping Network,(514) 555-8054,43 rue St. Laurent,,Montr�al,Qu�bec,H1J 1C3,Canada,NA,Fresni�re,Jean
10424,46,80000,1,3680000,5/31/2005 0:00,In Process,2,5,2005,Utility,10100,Dodge,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10106,32,10000,1,320000,2/17/2003 0:00,Shipped,1,2,2003,Heavy,11800,Ford,Rovelli Transports,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10120,24,10000,7,240000,4/29/2003 0:00,Shipped,2,4,2003,Heavy,11800,Ford,"Australian Shipping, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10133,27,99000,2,2673000,6/27/2003 0:00,Shipped,2,6,2003,Heavy,11800,Ford,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10145,20,10000,13,200000,8/25/2003 0:00,Shipped,3,8,2003,Heavy,11800,Ford,Logistics4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie
10168,36,10000,8,360000,10/28/2003 0:00,Shipped,4,10,2003,Heavy,11800,Ford,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri
10188,29,10000,8,290000,11/18/2003 0:00,Shipped,4,11,2003,Heavy,11800,Ford,Herkku Transports,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel
10210,25,10000,6,250000,1/12/2004 0:00,Shipped,1,1,2004,Heavy,11800,Ford,Osaka Shipping Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory
10223,29,10000,8,290000,2/20/2004 0:00,Shipped,1,2,2004,Heavy,11800,Ford,"Australian Shipping, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10235,25,96000,2,2400000,4/2/2004 0:00,Shipped,2,4,2004,Heavy,11800,Ford,"Royal Canadian Shipping, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
10250,44,10000,3,440000,5/11/2004 0:00,Shipped,2,5,2004,Heavy,11800,Ford,The Sharp Transports Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue
10263,47,10000,9,470000,6/28/2004 0:00,Shipped,2,6,2004,Heavy,11800,Ford,Transport Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie
10275,48,10000,8,480000,7/23/2004 0:00,Shipped,3,7,2004,Heavy,11800,Ford,La Rochelle Transports,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
10285,45,10000,13,450000,8/27/2004 0:00,Shipped,3,8,2004,Heavy,11800,Ford,Marta's Logistics Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta
10297,35,10000,3,350000,9/16/2004 0:00,Shipped,3,9,2004,Heavy,11800,Ford,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean
10308,31,10000,6,310000,10/15/2004 0:00,Shipped,4,10,2004,Heavy,11800,Ford,Logistics Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve
10318,50,10000,8,500000,11/2/2004 0:00,Shipped,4,11,2004,Heavy,11800,Ford,Transport Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung
10328,33,10000,11,330000,11/12/2004 0:00,Shipped,4,11,2004,Heavy,11800,Ford,Rovelli Transports,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10340,29,10000,6,290000,11/24/2004 0:00,Shipped,4,11,2004,Heavy,11800,Ford,Enaco Distributors,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,,08022,Spain,EMEA,Saavedra,Eduardo
10353,48,68000,4,3264000,12/4/2004 0:00,Shipped,4,12,2004,Heavy,11800,Ford,Transport Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan
10361,44,72000,5,3168000,12/17/2004 0:00,Shipped,4,12,2004,Heavy,11800,Ford,Shipping And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10375,25,66000,10,1650000,2/3/2005 0:00,Shipped,1,2,2005,Heavy,11800,Ford,La Rochelle Transports,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
10388,50,10000,3,500000,3/3/2005 0:00,Shipped,1,3,2005,Heavy,11800,Ford,FunTransportIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta
10398,23,10000,9,230000,3/30/2005 0:00,Shipped,1,3,2005,Heavy,11800,Ford,Reims Shipping,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
10401,21,96000,2,2016000,4/3/2005 0:00,On Hold,2,4,2005,Heavy,11800,Ford,Tekni Shipping Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William
10416,41,10000,3,410000,5/10/2005 0:00,Shipped,2,5,2005,Heavy,11800,Ford,L'ordine Shipping,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
10106,44,74000,8,3256000,2/17/2003 0:00,Shipped,1,2,2003,Heavy,80000,Dodge,Rovelli Transports,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10120,43,76000,14,3268000,4/29/2003 0:00,Shipped,2,4,2003,Heavy,80000,Dodge,"Australian Shipping, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10143,28,96000,3,2688000,8/10/2003 0:00,Shipped,3,8,2003,Heavy,80000,Dodge,Logistics Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
10155,43,86000,1,3698000,10/6/2003 0:00,Shipped,4,10,2003,Heavy,80000,Dodge,"Logistics of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
10168,48,96000,15,4608000,10/28/2003 0:00,Shipped,4,10,2003,Heavy,80000,Dodge,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri
10199,38,82000,3,3116000,12/1/2003 0:00,Shipped,4,12,2003,Heavy,80000,Dodge,West Coast Shipping Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve
10210,31,86000,13,2666000,1/12/2004 0:00,Shipped,1,1,2004,Heavy,80000,Dodge,Osaka Shipping Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory
10223,26,67000,15,1742000,2/20/2004 0:00,Shipped,1,2,2004,Heavy,80000,Dodge,"Australian Shipping, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10235,32,92000,9,2944000,4/2/2004 0:00,Shipped,2,4,2004,Heavy,80000,Dodge,"Royal Canadian Shipping, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
10250,44,67000,10,2948000,5/11/2004 0:00,Shipped,2,5,2004,Heavy,80000,Dodge,The Sharp Transports Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue
10262,27,76000,5,2052000,6/24/2004 0:00,Cancelled,2,6,2004,Heavy,80000,Dodge,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10275,43,73000,15,3139000,7/23/2004 0:00,Shipped,3,7,2004,Heavy,80000,Dodge,La Rochelle Transports,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
10284,25,69000,7,1725000,8/21/2004 0:00,Shipped,3,8,2004,Heavy,80000,Dodge,"Norway Transports By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan
10296,22,80000,3,1760000,9/15/2004 0:00,Shipped,3,9,2004,Heavy,80000,Dodge,"Bavarian Shipping Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael
10308,21,87000,13,1827000,10/15/2004 0:00,Shipped,4,10,2004,Heavy,80000,Dodge,Logistics Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve
10316,48,75000,5,3600000,11/1/2004 0:00,Shipped,4,11,2004,Heavy,80000,Dodge,Transportsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
10328,33,64000,13,2112000,11/12/2004 0:00,Shipped,4,11,2004,Heavy,80000,Dodge,Rovelli Transports,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10341,34,10000,5,340000,11/24/2004 0:00,Shipped,4,11,2004,Heavy,80000,Dodge,Salzburg Shipping,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
10353,43,81000,6,3483000,12/4/2004 0:00,Shipped,4,12,2004,Heavy,80000,Dodge,Transport Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan
10361,44,10000,10,440000,12/17/2004 0:00,Shipped,4,12,2004,Heavy,80000,Dodge,Shipping And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10375,44,10000,11,440000,2/3/2005 0:00,Shipped,1,2,2005,Heavy,80000,Dodge,La Rochelle Transports,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
10386,32,94000,17,3008000,3/1/2005 0:00,Resolved,1,3,2005,Heavy,80000,Dodge,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10398,29,65000,10,1885000,3/30/2005 0:00,Shipped,1,3,2005,Heavy,80000,Dodge,Reims Shipping,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
10401,77,92000,9,7084000,4/3/2005 0:00,On Hold,2,4,2005,Heavy,80000,Dodge,Tekni Shipping Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William
10416,39,67000,10,2613000,5/10/2005 0:00,Shipped,2,5,2005,Heavy,80000,Dodge,L'ordine Shipping,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
10105,39,81000,6,3159000,2/11/2003 0:00,Shipped,1,2,2003,Light,10000,GMC,Danish Wholesale Imports,31 12 3555,Vinb�ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10118,36,10000,1,360000,4/21/2003 0:00,Shipped,2,4,2003,Light,10000,GMC,Enaco Distributors,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,,08022,Spain,EMEA,Saavedra,Eduardo
10129,42,91000,6,3822000,6/12/2003 0:00,Shipped,2,6,2003,Light,10000,GMC,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
10142,21,10000,3,210000,8/8/2003 0:00,Shipped,3,8,2003,Light,10000,GMC,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10153,50,88000,2,4400000,9/28/2003 0:00,Shipped,3,9,2003,Light,10000,GMC,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10167,24,10000,13,240000,10/23/2003 0:00,Cancelled,4,10,2003,Light,10000,GMC,Scandinavian Transport Ideas,0695-34 6555,?kergatan 24,,Br�cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10177,44,92000,4,4048000,11/7/2003 0:00,Shipped,4,11,2003,Light,10000,GMC,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus
10185,37,10000,4,370000,11/14/2003 0:00,Shipped,4,11,2003,Light,10000,GMC,Logistics Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
10197,27,92000,10,2484000,11/26/2003 0:00,Shipped,4,11,2003,Light,10000,GMC,Enaco Distributors,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,,08022,Spain,EMEA,Saavedra,Eduardo
10208,37,10000,4,370000,1/2/2004 0:00,Shipped,1,1,2004,Light,10000,GMC,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
10222,38,10000,16,380000,2/19/2004 0:00,Shipped,1,2,2004,Light,10000,GMC,Collectable Logistics Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie
10232,48,96000,1,4608000,3/20/2004 0:00,Shipped,1,3,2004,Light,10000,GMC,Transportsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
10248,30,10000,7,300000,5/7/2004 0:00,Cancelled,2,5,2004,Light,10000,GMC,Land of Logistics Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai
10261,25,88000,5,2200000,6/17/2004 0:00,Shipped,2,6,2004,Light,10000,GMC,Qu?bec Home Shipping Network,(514) 555-8054,43 rue St. Laurent,,Montr�al,Qu�bec,H1J 1C3,Canada,NA,Fresni�re,Jean
10273,40,86000,8,3440000,7/21/2004 0:00,Shipped,3,7,2004,Light,10000,GMC,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
10283,22,88000,10,1936000,8/20/2004 0:00,Shipped,3,8,2004,Light,10000,GMC,"Royal Canadian Shipping, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
10295,34,10000,5,340000,9/10/2004 0:00,Shipped,3,9,2004,Light,10000,GMC,Transports4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
10306,32,90000,4,2880000,10/14/2004 0:00,Shipped,4,10,2004,Light,10000,GMC,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10315,31,86000,3,2666000,10/29/2004 0:00,Shipped,4,10,2004,Light,10000,GMC,La Rochelle Transports,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
10327,43,80000,2,3440000,11/10/2004 0:00,Resolved,4,11,2004,Light,10000,GMC,Danish Wholesale Imports,31 12 3555,Vinb�ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10337,31,89000,1,2759000,11/21/2004 0:00,Shipped,4,11,2004,Light,10000,GMC,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria
10350,31,77000,13,2387000,12/2/2004 0:00,Shipped,4,12,2004,Light,10000,GMC,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10373,34,96000,2,3264000,1/31/2005 0:00,Shipped,1,1,2005,Light,10000,GMC,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
10386,45,92000,2,4140000,3/1/2005 0:00,Resolved,1,3,2005,Light,10000,GMC,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10397,48,10000,3,480000,3/28/2005 0:00,Shipped,1,3,2005,Light,10000,GMC,Alpha Shipping,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette
10414,28,10000,7,280000,5/6/2005 0:00,On Hold,2,5,2005,Light,10000,GMC,Transports4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
10105,22,10000,7,220000,2/11/2003 0:00,Shipped,1,2,2003,Light,99000,Dodge,Danish Wholesale Imports,31 12 3555,Vinb�ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10117,45,83000,1,3735000,4/16/2003 0:00,Shipped,2,4,2003,Light,99000,Dodge,"Dragon Shipping, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
10129,30,85000,7,2550000,6/12/2003 0:00,Shipped,2,6,2003,Light,99000,Dodge,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
10142,38,85000,4,3230000,8/8/2003 0:00,Shipped,3,8,2003,Light,99000,Dodge,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10153,20,10000,3,200000,9/28/2003 0:00,Shipped,3,9,2003,Light,99000,Dodge,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10167,28,10000,14,280000,10/23/2003 0:00,Cancelled,4,10,2003,Light,99000,Dodge,Scandinavian Transport Ideas,0695-34 6555,?kergatan 24,,Br�cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10177,24,10000,5,240000,11/7/2003 0:00,Shipped,4,11,2003,Light,99000,Dodge,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus
10185,22,79000,5,1738000,11/14/2003 0:00,Shipped,4,11,2003,Light,99000,Dodge,Logistics Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
10197,35,93000,11,3255000,11/26/2003 0:00,Shipped,4,11,2003,Light,99000,Dodge,Enaco Distributors,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,,08022,Spain,EMEA,Saavedra,Eduardo
10208,33,85000,5,2805000,1/2/2004 0:00,Shipped,1,1,2004,Light,99000,Dodge,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
10222,31,95000,17,2945000,2/19/2004 0:00,Shipped,1,2,2004,Light,99000,Dodge,Collectable Logistics Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie
10232,35,82000,2,2870000,3/20/2004 0:00,Shipped,1,3,2004,Light,99000,Dodge,Transportsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
10248,35,90000,8,3150000,5/7/2004 0:00,Cancelled,2,5,2004,Light,99000,Dodge,Land of Logistics Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai
10261,50,81000,6,4050000,6/17/2004 0:00,Shipped,2,6,2004,Light,99000,Dodge,Qu?bec Home Shipping Network,(514) 555-8054,43 rue St. Laurent,,Montr�al,Qu�bec,H1J 1C3,Canada,NA,Fresni�re,Jean
